team,entry,topic,slot,schedule,stat,N,result
4,0,ATTRACTION,ACTIVITY,1,acc,1907,0.1054012
4,0,ATTRACTION,ACTIVITY,1,precision,1117,0.1888988
4,0,ATTRACTION,ACTIVITY,1,recall,1233,0.1711273
4,0,ATTRACTION,ACTIVITY,1,f1,2139,0.1795745
4,0,ATTRACTION,PLACE,1,acc,4803,0.2962732
4,0,ATTRACTION,PLACE,1,precision,4096,0.3925781
4,0,ATTRACTION,PLACE,1,recall,3987,0.4033108
4,0,ATTRACTION,PLACE,1,f1,6475,0.3978721
4,0,ATTRACTION,TIME,1,acc,526,0.1577947
4,0,ATTRACTION,TIME,1,precision,561,0.2584670
4,0,ATTRACTION,TIME,1,recall,300,0.4833333
4,0,ATTRACTION,TIME,1,f1,716,0.3368177
4,0,ATTRACTION,NEIGHBOURHOOD,1,acc,1991,0.3400301
4,0,ATTRACTION,NEIGHBOURHOOD,1,precision,1137,0.6798593
4,0,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.4194249
4,0,ATTRACTION,NEIGHBOURHOOD,1,f1,2207,0.5187919
4,0,ATTRACTION,all,1,acc,5949,0.0677425
4,0,ATTRACTION,all,1,precision,9822,0.4181429
4,0,ATTRACTION,all,1,recall,13699,0.2998029
4,0,ATTRACTION,all,1,f1,19414,0.3492198
4,0,TRANSPORTATION,INFO,1,acc,1198,0.1285476
4,0,TRANSPORTATION,INFO,1,precision,444,0.3716216
4,0,TRANSPORTATION,INFO,1,recall,1195,0.1380753
4,0,TRANSPORTATION,INFO,1,f1,1474,0.2013423
4,0,TRANSPORTATION,FROM,1,acc,1431,0.1167016
4,0,TRANSPORTATION,FROM,1,precision,1086,0.1537753
4,0,TRANSPORTATION,FROM,1,recall,1055,0.1582938
4,0,TRANSPORTATION,FROM,1,f1,1974,0.1560019
4,0,TRANSPORTATION,TO,1,acc,1173,0.0639386
4,0,TRANSPORTATION,TO,1,precision,420,0.2190476
4,0,TRANSPORTATION,TO,1,recall,1081,0.0851064
4,0,TRANSPORTATION,TO,1,f1,1409,0.1225849
4,0,TRANSPORTATION,STATION,1,acc,284,0.0176056
4,0,TRANSPORTATION,STATION,1,precision,20,0.2500000
4,0,TRANSPORTATION,STATION,1,recall,269,0.0185874
4,0,TRANSPORTATION,STATION,1,f1,284,0.0346021
4,0,TRANSPORTATION,LINE,1,acc,244,0.1229508
4,0,TRANSPORTATION,LINE,1,precision,44,0.7500000
4,0,TRANSPORTATION,LINE,1,recall,263,0.1254753
4,0,TRANSPORTATION,LINE,1,f1,274,0.2149837
4,0,TRANSPORTATION,TYPE,1,acc,1870,0.6085561
4,0,TRANSPORTATION,TYPE,1,precision,2047,0.6570591
4,0,TRANSPORTATION,TYPE,1,recall,1771,0.7594579
4,0,TRANSPORTATION,TYPE,1,f1,2473,0.7045574
4,0,TRANSPORTATION,TICKET,1,acc,49,0.3673469
4,0,TRANSPORTATION,TICKET,1,precision,24,0.7500000
4,0,TRANSPORTATION,TICKET,1,recall,43,0.4186047
4,0,TRANSPORTATION,TICKET,1,f1,49,0.5373134
4,0,TRANSPORTATION,all,1,acc,1940,0.0474227
4,0,TRANSPORTATION,all,1,precision,4085,0.4467564
4,0,TRANSPORTATION,all,1,recall,5677,0.3214726
4,0,TRANSPORTATION,all,1,f1,7937,0.3738988
4,0,SHOPPING,INFO,1,acc,586,0.0580205
4,0,SHOPPING,INFO,1,precision,151,0.2913907
4,0,SHOPPING,INFO,1,recall,603,0.0729685
4,0,SHOPPING,INFO,1,f1,710,0.1167109
4,0,SHOPPING,TYPE_OF_PLACE,1,acc,415,0.2650602
4,0,SHOPPING,TYPE_OF_PLACE,1,precision,290,0.4275862
4,0,SHOPPING,TYPE_OF_PLACE,1,recall,331,0.3746224
4,0,SHOPPING,TYPE_OF_PLACE,1,f1,497,0.3993559
4,0,SHOPPING,PLACE,1,acc,395,0.2227848
4,0,SHOPPING,PLACE,1,precision,364,0.3516484
4,0,SHOPPING,PLACE,1,recall,277,0.4620939
4,0,SHOPPING,PLACE,1,f1,513,0.3993760
4,0,SHOPPING,NEIGHBOURHOOD,1,acc,404,0.4381188
4,0,SHOPPING,NEIGHBOURHOOD,1,precision,307,0.6221498
4,0,SHOPPING,NEIGHBOURHOOD,1,recall,330,0.5787879
4,0,SHOPPING,NEIGHBOURHOOD,1,f1,446,0.5996860
4,0,SHOPPING,TIME,1,acc,43,0.0000000
4,0,SHOPPING,TIME,1,precision,64,0.0000000
4,0,SHOPPING,TIME,1,recall,0,-
4,0,SHOPPING,TIME,1,f1,64,-
4,0,SHOPPING,all,1,acc,745,0.0604027
4,0,SHOPPING,all,1,precision,1176,0.4141156
4,0,SHOPPING,all,1,recall,1541,0.3160286
4,0,SHOPPING,all,1,f1,2230,0.3584836
4,0,ACCOMMODATION,INFO,1,acc,807,0.2094176
4,0,ACCOMMODATION,INFO,1,precision,218,0.8807339
4,0,ACCOMMODATION,INFO,1,recall,917,0.2093784
4,0,ACCOMMODATION,INFO,1,f1,943,0.3383260
4,0,ACCOMMODATION,TYPE_OF_PLACE,1,acc,177,0.0000000
4,0,ACCOMMODATION,TYPE_OF_PLACE,1,precision,37,0.0000000
4,0,ACCOMMODATION,TYPE_OF_PLACE,1,recall,140,0.0000000
4,0,ACCOMMODATION,TYPE_OF_PLACE,1,f1,177,-
4,0,ACCOMMODATION,PLACE,1,acc,749,0.0814419
4,0,ACCOMMODATION,PLACE,1,precision,306,0.2745098
4,0,ACCOMMODATION,PLACE,1,recall,782,0.1074169
4,0,ACCOMMODATION,PLACE,1,f1,1004,0.1544118
4,0,ACCOMMODATION,NEIGHBOURHOOD,1,acc,209,0.2679426
4,0,ACCOMMODATION,NEIGHBOURHOOD,1,precision,140,0.4428571
4,0,ACCOMMODATION,NEIGHBOURHOOD,1,recall,137,0.4525547
4,0,ACCOMMODATION,NEIGHBOURHOOD,1,f1,215,0.4476534
4,0,ACCOMMODATION,all,1,acc,973,0.0750257
4,0,ACCOMMODATION,all,1,precision,701,0.4821683
4,0,ACCOMMODATION,all,1,recall,1976,0.1710526
4,0,ACCOMMODATION,all,1,f1,2339,0.2525215
4,0,all,all,2,acc,1307,0.0765111
4,0,all,all,2,precision,2382,0.4126784
4,0,all,all,2,recall,2993,0.3284330
4,0,all,all,2,f1,4392,0.3657674
4,0,FOOD,INFO,2,acc,174,0.2011494
4,0,FOOD,INFO,2,precision,59,0.5932203
4,0,FOOD,INFO,2,recall,178,0.1966292
4,0,FOOD,INFO,2,f1,202,0.2953586
4,0,FOOD,CUISINE,2,acc,87,0.1264368
4,0,FOOD,CUISINE,2,precision,54,0.3518519
4,0,FOOD,CUISINE,2,recall,75,0.2533333
4,0,FOOD,CUISINE,2,f1,110,0.2945736
4,0,FOOD,TYPE_OF_PLACE,2,acc,42,0.2142857
4,0,FOOD,TYPE_OF_PLACE,2,precision,22,0.5454545
4,0,FOOD,TYPE_OF_PLACE,2,recall,36,0.3333333
4,0,FOOD,TYPE_OF_PLACE,2,f1,46,0.4137931
4,0,FOOD,DRINK,2,acc,23,0.1304348
4,0,FOOD,DRINK,2,precision,22,0.1818182
4,0,FOOD,DRINK,2,recall,10,0.4000000
4,0,FOOD,DRINK,2,f1,28,0.2500000
4,0,FOOD,PLACE,2,acc,134,0.0970149
4,0,FOOD,PLACE,2,precision,130,0.1461538
4,0,FOOD,PLACE,2,recall,65,0.2923077
4,0,FOOD,PLACE,2,f1,176,0.1948718
4,0,FOOD,MEAL_TIME,2,acc,9,0.0000000
4,0,FOOD,MEAL_TIME,2,precision,11,0.2727273
4,0,FOOD,MEAL_TIME,2,recall,3,1.0000000
4,0,FOOD,MEAL_TIME,2,f1,11,0.4285714
4,0,FOOD,DISH,2,acc,177,0.2033898
4,0,FOOD,DISH,2,precision,161,0.2981366
4,0,FOOD,DISH,2,recall,174,0.2758621
4,0,FOOD,DISH,2,f1,287,0.2865672
4,0,FOOD,NEIGHBOURHOOD,2,acc,45,0.2444444
4,0,FOOD,NEIGHBOURHOOD,2,precision,28,0.3928571
4,0,FOOD,NEIGHBOURHOOD,2,recall,30,0.3666667
4,0,FOOD,NEIGHBOURHOOD,2,f1,47,0.3793103
4,0,FOOD,all,2,acc,272,0.0477941
4,0,FOOD,all,2,precision,487,0.3100616
4,0,FOOD,all,2,recall,571,0.2644483
4,0,FOOD,all,2,f1,907,0.2854442
4,0,ATTRACTION,INFO,2,acc,440,0.1590909
4,0,ATTRACTION,INFO,2,precision,199,0.4572864
4,0,ATTRACTION,INFO,2,recall,465,0.1956989
4,0,ATTRACTION,INFO,2,f1,573,0.2740964
4,0,ATTRACTION,TYPE_OF_PLACE,2,acc,196,0.3112245
4,0,ATTRACTION,TYPE_OF_PLACE,2,precision,144,0.4722222
4,0,ATTRACTION,TYPE_OF_PLACE,2,recall,137,0.4963504
4,0,ATTRACTION,TYPE_OF_PLACE,2,f1,213,0.4839858
4,0,ATTRACTION,ACTIVITY,2,acc,200,0.1500000
4,0,ATTRACTION,ACTIVITY,2,precision,136,0.2426471
4,0,ATTRACTION,ACTIVITY,2,recall,125,0.2640000
4,0,ATTRACTION,ACTIVITY,2,f1,228,0.2528736
4,0,ATTRACTION,PLACE,2,acc,503,0.3240557
4,0,ATTRACTION,PLACE,2,precision,446,0.4282511
4,0,ATTRACTION,PLACE,2,recall,423,0.4515366
4,0,ATTRACTION,PLACE,2,f1,678,0.4395857
4,0,ATTRACTION,TIME,2,acc,63,0.1587302
4,0,ATTRACTION,TIME,2,precision,78,0.2564103
4,0,ATTRACTION,TIME,2,recall,31,0.6451613
4,0,ATTRACTION,TIME,2,f1,89,0.3669725
4,0,ATTRACTION,NEIGHBOURHOOD,2,acc,221,0.3755656
4,0,ATTRACTION,NEIGHBOURHOOD,2,precision,147,0.6598639
4,0,ATTRACTION,NEIGHBOURHOOD,2,recall,199,0.4874372
4,0,ATTRACTION,NEIGHBOURHOOD,2,f1,249,0.5606936
4,0,ATTRACTION,all,2,acc,614,0.0977199
4,0,ATTRACTION,all,2,precision,1150,0.4347826
4,0,ATTRACTION,all,2,recall,1380,0.3623188
4,0,ATTRACTION,all,2,f1,2030,0.3952569
4,0,TRANSPORTATION,INFO,2,acc,132,0.1287879
4,0,TRANSPORTATION,INFO,2,precision,48,0.3958333
4,0,TRANSPORTATION,INFO,2,recall,132,0.1439394
4,0,TRANSPORTATION,INFO,2,f1,161,0.2111111
4,0,TRANSPORTATION,FROM,2,acc,169,0.1124260
4,0,TRANSPORTATION,FROM,2,precision,140,0.1357143
4,0,TRANSPORTATION,FROM,2,recall,123,0.1544715
4,0,TRANSPORTATION,FROM,2,f1,244,0.1444867
4,0,TRANSPORTATION,TO,2,acc,136,0.0955882
4,0,TRANSPORTATION,TO,2,precision,51,0.2745098
4,0,TRANSPORTATION,TO,2,recall,128,0.1093750
4,0,TRANSPORTATION,TO,2,f1,165,0.1564246
4,0,TRANSPORTATION,STATION,2,acc,28,0.0357143
4,0,TRANSPORTATION,STATION,2,precision,2,0.5000000
4,0,TRANSPORTATION,STATION,2,recall,27,0.0370370
4,0,TRANSPORTATION,STATION,2,f1,28,0.0689655
4,0,TRANSPORTATION,LINE,2,acc,30,0.2000000
4,0,TRANSPORTATION,LINE,2,precision,10,0.7000000
4,0,TRANSPORTATION,LINE,2,recall,31,0.2258065
4,0,TRANSPORTATION,LINE,2,f1,34,0.3414634
4,0,TRANSPORTATION,TYPE,2,acc,220,0.6590909
4,0,TRANSPORTATION,TYPE,2,precision,249,0.6787149
4,0,TRANSPORTATION,TYPE,2,recall,209,0.8086124
4,0,TRANSPORTATION,TYPE,2,f1,289,0.7379913
4,0,TRANSPORTATION,TICKET,2,acc,7,0.1428571
4,0,TRANSPORTATION,TICKET,2,precision,3,0.3333333
4,0,TRANSPORTATION,TICKET,2,recall,5,0.2000000
4,0,TRANSPORTATION,TICKET,2,f1,7,0.2500000
4,0,TRANSPORTATION,all,2,acc,231,0.0606061
4,0,TRANSPORTATION,all,2,precision,503,0.4572565
4,0,TRANSPORTATION,all,2,recall,655,0.3511450
4,0,TRANSPORTATION,all,2,f1,928,0.3972366
4,0,SHOPPING,INFO,2,acc,51,0.0784314
4,0,SHOPPING,INFO,2,precision,18,0.3333333
4,0,SHOPPING,INFO,2,recall,52,0.1153846
4,0,SHOPPING,INFO,2,f1,64,0.1714286
4,0,SHOPPING,TYPE_OF_PLACE,2,acc,47,0.3404255
4,0,SHOPPING,TYPE_OF_PLACE,2,precision,40,0.5000000
4,0,SHOPPING,TYPE_OF_PLACE,2,recall,35,0.5714286
4,0,SHOPPING,TYPE_OF_PLACE,2,f1,55,0.5333333
4,0,SHOPPING,PLACE,2,acc,49,0.1428571
4,0,SHOPPING,PLACE,2,precision,51,0.2156863
4,0,SHOPPING,PLACE,2,recall,28,0.3928571
4,0,SHOPPING,PLACE,2,f1,68,0.2784810
4,0,SHOPPING,NEIGHBOURHOOD,2,acc,41,0.5121951
4,0,SHOPPING,NEIGHBOURHOOD,2,precision,35,0.6857143
4,0,SHOPPING,NEIGHBOURHOOD,2,recall,36,0.6666667
4,0,SHOPPING,NEIGHBOURHOOD,2,f1,47,0.6760563
4,0,SHOPPING,TIME,2,acc,3,0.0000000
4,0,SHOPPING,TIME,2,precision,4,0.0000000
4,0,SHOPPING,TIME,2,recall,0,-
4,0,SHOPPING,TIME,2,f1,4,-
4,0,SHOPPING,all,2,acc,72,0.0833333
4,0,SHOPPING,all,2,precision,148,0.4121622
4,0,SHOPPING,all,2,recall,151,0.4039735
4,0,SHOPPING,all,2,f1,238,0.4080268
4,0,ACCOMMODATION,INFO,2,acc,90,0.2000000
4,0,ACCOMMODATION,INFO,2,precision,24,0.8333333
4,0,ACCOMMODATION,INFO,2,recall,104,0.1923077
4,0,ACCOMMODATION,INFO,2,f1,108,0.3125000
4,0,ACCOMMODATION,TYPE_OF_PLACE,2,acc,21,0.0000000
4,0,ACCOMMODATION,TYPE_OF_PLACE,2,precision,5,0.0000000
4,0,ACCOMMODATION,TYPE_OF_PLACE,2,recall,16,0.0000000
4,0,ACCOMMODATION,TYPE_OF_PLACE,2,f1,21,-
4,0,ACCOMMODATION,PLACE,2,acc,95,0.1157895
4,0,ACCOMMODATION,PLACE,2,precision,47,0.2978723
4,0,ACCOMMODATION,PLACE,2,recall,97,0.1443299
4,0,ACCOMMODATION,PLACE,2,f1,130,0.1944444
4,0,ACCOMMODATION,NEIGHBOURHOOD,2,acc,29,0.2068966
4,0,ACCOMMODATION,NEIGHBOURHOOD,2,precision,18,0.3888889
4,0,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.3684211
4,0,ACCOMMODATION,NEIGHBOURHOOD,2,f1,30,0.3783784
4,0,ACCOMMODATION,all,2,acc,118,0.0593220
4,0,ACCOMMODATION,all,2,precision,94,0.4361702
4,0,ACCOMMODATION,all,2,recall,236,0.1737288
4,0,ACCOMMODATION,all,2,f1,289,0.2484848
4,0,basic,total_wall_time,,,,150.08890295
4,0,basic,sessions,,,,10
4,0,basic,utterances,,,,14878
4,0,basic,wall_time_per_utterance,,,,0.0100879757326
4,0,basic,dataset,,,,dstc5_test
4,1,all,all,1,acc,12290,0.0406835
4,1,all,all,1,precision,26430,0.3553916
4,1,all,all,1,recall,28749,0.3267244
4,1,all,all,1,f1,45786,0.3404556
4,1,FOOD,INFO,1,acc,2429,0.2527789
4,1,FOOD,INFO,1,precision,2180,0.3366972
4,1,FOOD,INFO,1,recall,1945,0.3773779
4,1,FOOD,INFO,1,f1,3391,0.3558788
4,1,FOOD,CUISINE,1,acc,713,0.0434783
4,1,FOOD,CUISINE,1,precision,183,0.1803279
4,1,FOOD,CUISINE,1,recall,673,0.0490342
4,1,FOOD,CUISINE,1,f1,823,0.0771028
4,1,FOOD,TYPE_OF_PLACE,1,acc,482,0.1991701
4,1,FOOD,TYPE_OF_PLACE,1,precision,253,0.4426877
4,1,FOOD,TYPE_OF_PLACE,1,recall,378,0.2962963
4,1,FOOD,TYPE_OF_PLACE,1,f1,519,0.3549921
4,1,FOOD,DRINK,1,acc,229,0.1179039
4,1,FOOD,DRINK,1,precision,172,0.1802326
4,1,FOOD,DRINK,1,recall,112,0.2767857
4,1,FOOD,DRINK,1,f1,253,0.2183099
4,1,FOOD,PLACE,1,acc,497,0.0000000
4,1,FOOD,PLACE,1,precision,0,-
4,1,FOOD,PLACE,1,recall,527,0.0000000
4,1,FOOD,PLACE,1,f1,527,-
4,1,FOOD,MEAL_TIME,1,acc,23,0.0000000
4,1,FOOD,MEAL_TIME,1,precision,0,-
4,1,FOOD,MEAL_TIME,1,recall,46,0.0000000
4,1,FOOD,MEAL_TIME,1,f1,46,-
4,1,FOOD,DISH,1,acc,1849,0.1579232
4,1,FOOD,DISH,1,precision,1386,0.2929293
4,1,FOOD,DISH,1,recall,1865,0.2176944
4,1,FOOD,DISH,1,f1,2845,0.2497693
4,1,FOOD,NEIGHBOURHOOD,1,acc,475,0.2463158
4,1,FOOD,NEIGHBOURHOOD,1,precision,333,0.3933934
4,1,FOOD,NEIGHBOURHOOD,1,recall,310,0.4225806
4,1,FOOD,NEIGHBOURHOOD,1,f1,512,0.4074650
4,1,FOOD,all,1,acc,2683,0.0141633
4,1,FOOD,all,1,precision,4507,0.3210561
4,1,FOOD,all,1,recall,5856,0.2470970
4,1,FOOD,all,1,f1,8916,0.2792628
4,1,ATTRACTION,INFO,1,acc,5881,0.2208808
4,1,ATTRACTION,INFO,1,precision,5848,0.2790698
4,1,ATTRACTION,INFO,1,recall,4948,0.3298302
4,1,ATTRACTION,INFO,1,f1,9164,0.3023342
4,1,ATTRACTION,TYPE_OF_PLACE,1,acc,1840,0.2516304
4,1,ATTRACTION,TYPE_OF_PLACE,1,precision,1106,0.4547920
4,1,ATTRACTION,TYPE_OF_PLACE,1,recall,1388,0.3623919
4,1,ATTRACTION,TYPE_OF_PLACE,1,f1,1991,0.4033681
4,1,ATTRACTION,ACTIVITY,1,acc,1881,0.1068581
4,1,ATTRACTION,ACTIVITY,1,precision,1091,0.1934005
4,1,ATTRACTION,ACTIVITY,1,recall,1233,0.1711273
4,1,ATTRACTION,ACTIVITY,1,f1,2113,0.1815835
4,1,ATTRACTION,PLACE,1,acc,5014,0.3071400
4,1,ATTRACTION,PLACE,1,precision,4528,0.3814046
4,1,ATTRACTION,PLACE,1,recall,3987,0.4331578
4,1,ATTRACTION,PLACE,1,f1,6788,0.4056371
4,1,ATTRACTION,TIME,1,acc,526,0.1577947
4,1,ATTRACTION,TIME,1,precision,561,0.2584670
4,1,ATTRACTION,TIME,1,recall,300,0.4833333
4,1,ATTRACTION,TIME,1,f1,716,0.3368177
4,1,ATTRACTION,NEIGHBOURHOOD,1,acc,2051,0.4002925
4,1,ATTRACTION,NEIGHBOURHOOD,1,precision,1389,0.6609071
4,1,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.4981009
4,1,ATTRACTION,NEIGHBOURHOOD,1,f1,2314,0.5680693
4,1,ATTRACTION,all,1,acc,5949,0.0596739
4,1,ATTRACTION,all,1,precision,14523,0.3536459
4,1,ATTRACTION,all,1,recall,13699,0.3749179
4,1,ATTRACTION,all,1,f1,23086,0.3639714
4,1,TRANSPORTATION,INFO,1,acc,1132,0.0000000
4,1,TRANSPORTATION,INFO,1,precision,0,-
4,1,TRANSPORTATION,INFO,1,recall,1195,0.0000000
4,1,TRANSPORTATION,INFO,1,f1,1195,-
4,1,TRANSPORTATION,FROM,1,acc,1431,0.1167016
4,1,TRANSPORTATION,FROM,1,precision,1086,0.1537753
4,1,TRANSPORTATION,FROM,1,recall,1055,0.1582938
4,1,TRANSPORTATION,FROM,1,f1,1974,0.1560019
4,1,TRANSPORTATION,TO,1,acc,1284,0.0825545
4,1,TRANSPORTATION,TO,1,precision,921,0.1150923
4,1,TRANSPORTATION,TO,1,recall,1081,0.0980574
4,1,TRANSPORTATION,TO,1,f1,1896,0.1058941
4,1,TRANSPORTATION,STATION,1,acc,269,0.0000000
4,1,TRANSPORTATION,STATION,1,precision,0,-
4,1,TRANSPORTATION,STATION,1,recall,269,0.0000000
4,1,TRANSPORTATION,STATION,1,f1,269,-
4,1,TRANSPORTATION,LINE,1,acc,242,0.0000000
4,1,TRANSPORTATION,LINE,1,precision,0,-
4,1,TRANSPORTATION,LINE,1,recall,263,0.0000000
4,1,TRANSPORTATION,LINE,1,f1,263,-
4,1,TRANSPORTATION,TYPE,1,acc,1940,0.6309278
4,1,TRANSPORTATION,TYPE,1,precision,2251,0.6401599
4,1,TRANSPORTATION,TYPE,1,recall,1771,0.8136646
4,1,TRANSPORTATION,TYPE,1,f1,2581,0.7165589
4,1,TRANSPORTATION,TICKET,1,acc,43,0.0000000
4,1,TRANSPORTATION,TICKET,1,precision,0,-
4,1,TRANSPORTATION,TICKET,1,recall,43,0.0000000
4,1,TRANSPORTATION,TICKET,1,f1,43,-
4,1,TRANSPORTATION,all,1,acc,1940,0.0345361
4,1,TRANSPORTATION,all,1,precision,4258,0.4025364
4,1,TRANSPORTATION,all,1,recall,5677,0.3019200
4,1,TRANSPORTATION,all,1,f1,8221,0.3450428
4,1,SHOPPING,INFO,1,acc,619,0.1066236
4,1,SHOPPING,INFO,1,precision,308,0.2857143
4,1,SHOPPING,INFO,1,recall,603,0.1459370
4,1,SHOPPING,INFO,1,f1,823,0.1931943
4,1,SHOPPING,TYPE_OF_PLACE,1,acc,745,0.2161074
4,1,SHOPPING,TYPE_OF_PLACE,1,precision,761,0.2299606
4,1,SHOPPING,TYPE_OF_PLACE,1,recall,331,0.5287009
4,1,SHOPPING,TYPE_OF_PLACE,1,f1,917,0.3205128
4,1,SHOPPING,PLACE,1,acc,395,0.2227848
4,1,SHOPPING,PLACE,1,precision,364,0.3516484
4,1,SHOPPING,PLACE,1,recall,277,0.4620939
4,1,SHOPPING,PLACE,1,f1,513,0.3993760
4,1,SHOPPING,NEIGHBOURHOOD,1,acc,509,0.4047151
4,1,SHOPPING,NEIGHBOURHOOD,1,precision,447,0.4921700
4,1,SHOPPING,NEIGHBOURHOOD,1,recall,330,0.6666667
4,1,SHOPPING,NEIGHBOURHOOD,1,f1,557,0.5662806
4,1,SHOPPING,TIME,1,acc,0,-
4,1,SHOPPING,TIME,1,precision,0,-
4,1,SHOPPING,TIME,1,recall,0,-
4,1,SHOPPING,TIME,1,f1,0,-
4,1,SHOPPING,all,1,acc,745,0.0107383
4,1,SHOPPING,all,1,precision,1880,0.3250000
4,1,SHOPPING,all,1,recall,1541,0.3964958
4,1,SHOPPING,all,1,f1,2810,0.3572055
4,1,ACCOMMODATION,INFO,1,acc,809,0.2694685
4,1,ACCOMMODATION,INFO,1,precision,340,0.7147059
4,1,ACCOMMODATION,INFO,1,recall,917,0.2649945
4,1,ACCOMMODATION,INFO,1,f1,1014,0.3866348
4,1,ACCOMMODATION,TYPE_OF_PLACE,1,acc,460,0.0000000
4,1,ACCOMMODATION,TYPE_OF_PLACE,1,precision,390,0.0000000
4,1,ACCOMMODATION,TYPE_OF_PLACE,1,recall,140,0.0000000
4,1,ACCOMMODATION,TYPE_OF_PLACE,1,f1,530,-
4,1,ACCOMMODATION,PLACE,1,acc,749,0.1281709
4,1,ACCOMMODATION,PLACE,1,precision,363,0.4655647
4,1,ACCOMMODATION,PLACE,1,recall,782,0.2161125
4,1,ACCOMMODATION,PLACE,1,f1,976,0.2951965
4,1,ACCOMMODATION,NEIGHBOURHOOD,1,acc,227,0.2951542
4,1,ACCOMMODATION,NEIGHBOURHOOD,1,precision,169,0.4319527
4,1,ACCOMMODATION,NEIGHBOURHOOD,1,recall,137,0.5328467
4,1,ACCOMMODATION,NEIGHBOURHOOD,1,f1,233,0.4771242
4,1,ACCOMMODATION,all,1,acc,973,0.0328880
4,1,ACCOMMODATION,all,1,precision,1262,0.3843106
4,1,ACCOMMODATION,all,1,recall,1976,0.2454453
4,1,ACCOMMODATION,all,1,f1,2753,0.2995676
4,1,all,all,2,acc,1307,0.0413160
4,1,all,all,2,precision,2998,0.3569046
4,1,all,all,2,recall,2993,0.3575008
4,1,all,all,2,f1,4921,0.3572025
4,1,FOOD,INFO,2,acc,238,0.2184874
4,1,FOOD,INFO,2,precision,214,0.2803738
4,1,FOOD,INFO,2,recall,178,0.3370787
4,1,FOOD,INFO,2,f1,332,0.3061224
4,1,FOOD,CUISINE,2,acc,73,0.0547945
4,1,FOOD,CUISINE,2,precision,15,0.2666667
4,1,FOOD,CUISINE,2,recall,75,0.0533333
4,1,FOOD,CUISINE,2,f1,86,0.0888889
4,1,FOOD,TYPE_OF_PLACE,2,acc,53,0.1698113
4,1,FOOD,TYPE_OF_PLACE,2,precision,35,0.3428571
4,1,FOOD,TYPE_OF_PLACE,2,recall,36,0.3333333
4,1,FOOD,TYPE_OF_PLACE,2,f1,59,0.3380282
4,1,FOOD,DRINK,2,acc,23,0.1304348
4,1,FOOD,DRINK,2,precision,22,0.1818182
4,1,FOOD,DRINK,2,recall,10,0.4000000
4,1,FOOD,DRINK,2,f1,28,0.2500000
4,1,FOOD,PLACE,2,acc,62,0.0000000
4,1,FOOD,PLACE,2,precision,0,-
4,1,FOOD,PLACE,2,recall,65,0.0000000
4,1,FOOD,PLACE,2,f1,65,-
4,1,FOOD,MEAL_TIME,2,acc,1,0.0000000
4,1,FOOD,MEAL_TIME,2,precision,0,-
4,1,FOOD,MEAL_TIME,2,recall,3,0.0000000
4,1,FOOD,MEAL_TIME,2,f1,3,-
4,1,FOOD,DISH,2,acc,177,0.2033898
4,1,FOOD,DISH,2,precision,161,0.2981366
4,1,FOOD,DISH,2,recall,174,0.2758621
4,1,FOOD,DISH,2,f1,287,0.2865672
4,1,FOOD,NEIGHBOURHOOD,2,acc,52,0.2307692
4,1,FOOD,NEIGHBOURHOOD,2,precision,37,0.3243243
4,1,FOOD,NEIGHBOURHOOD,2,recall,30,0.4000000
4,1,FOOD,NEIGHBOURHOOD,2,f1,55,0.3582090
4,1,FOOD,all,2,acc,272,0.0147059
4,1,FOOD,all,2,precision,484,0.2892562
4,1,FOOD,all,2,recall,571,0.2451839
4,1,FOOD,all,2,f1,915,0.2654028
4,1,ATTRACTION,INFO,2,acc,606,0.2029703
4,1,ATTRACTION,INFO,2,precision,601,0.2545757
4,1,ATTRACTION,INFO,2,recall,465,0.3290323
4,1,ATTRACTION,INFO,2,f1,913,0.2870544
4,1,ATTRACTION,TYPE_OF_PLACE,2,acc,196,0.3112245
4,1,ATTRACTION,TYPE_OF_PLACE,2,precision,144,0.4722222
4,1,ATTRACTION,TYPE_OF_PLACE,2,recall,137,0.4963504
4,1,ATTRACTION,TYPE_OF_PLACE,2,f1,213,0.4839858
4,1,ATTRACTION,ACTIVITY,2,acc,198,0.1515152
4,1,ATTRACTION,ACTIVITY,2,precision,134,0.2462687
4,1,ATTRACTION,ACTIVITY,2,recall,125,0.2640000
4,1,ATTRACTION,ACTIVITY,2,f1,226,0.2548263
4,1,ATTRACTION,PLACE,2,acc,526,0.3288973
4,1,ATTRACTION,PLACE,2,precision,491,0.4093686
4,1,ATTRACTION,PLACE,2,recall,423,0.4751773
4,1,ATTRACTION,PLACE,2,f1,713,0.4398249
4,1,ATTRACTION,TIME,2,acc,63,0.1587302
4,1,ATTRACTION,TIME,2,precision,78,0.2564103
4,1,ATTRACTION,TIME,2,recall,31,0.6451613
4,1,ATTRACTION,TIME,2,f1,89,0.3669725
4,1,ATTRACTION,NEIGHBOURHOOD,2,acc,227,0.4361233
4,1,ATTRACTION,NEIGHBOURHOOD,2,precision,172,0.6569767
4,1,ATTRACTION,NEIGHBOURHOOD,2,recall,199,0.5678392
4,1,ATTRACTION,NEIGHBOURHOOD,2,f1,258,0.6091644
4,1,ATTRACTION,all,2,acc,614,0.0553746
